replication,scenario,method,true,estimate,bias,se,ciLow,ciHigh,covered
28,main,Post index leakage estimator,0.6488890947701899,0.0381771489413124,-0.6107119458288774,0.0955325715407734,-0.14906669127860345,0.22542098916122827,0
28,main,Oracle prospective estimator,0.6488890947701899,0.700345864765271,0.0514567699950812,0.11359836004755232,0.4776930790720685,0.9229986504584736,1
29,main,Structured EHR estimator,0.6321000674230586,1.5326163722957173,0.9005163048726588,0.1333040777163322,1.2713403799717062,1.7938923646197285,0
29,main,Naive AI estimator,0.6321000674230586,0.27668475548613586,-0.3554153119369227,0.09214465486676843,0.09608123194726975,0.45728827902500196,0
29,main,ISE causal estimator,0.6321000674230586,0.690701588032785,0.058601520609726454,0.09990636202602753,0.4948851184617711,0.886518057603799,1
29,main,Design erasure estimator,0.6321000674230586,1.0640403049949452,0.4319402375718866,0.12076185457642764,0.827347070025147,1.3007335399647433,0
29,main,Post index leakage estimator,0.6321000674230586,0.3558950943320177,-0.27620497309104086,0.10600665768897306,0.1481220452616305,0.5636681434024049,0
29,main,Oracle prospective estimator,0.6321000674230586,0.6714786940565084,0.03937862663344982,0.0985542840603263,0.47831229729826885,0.8646450908147479,1
30,main,Structured EHR estimator,0.6513540922870082,1.2300041715630166,0.5786500792760083,0.13966733017568125,0.9562562044186813,1.5037521387073518,0
30,main,Naive AI estimator,0.6513540922870082,-0.005647179104232598,-0.6570012713912409,0.09792618424274567,-0.1975825002200141,0.18628814201154892,0
30,main,ISE causal estimator,0.6513540922870082,0.5660496304866884,-0.08530446180031981,0.12018409204062135,0.3304888100870706,0.8016104508863062,1
30,main,Design erasure estimator,0.6513540922870082,0.9724125721200371,0.3210584798330288,0.13013525600118492,0.7173474703577146,1.2274776738823596,0
30,main,Post index leakage estimator,0.6513540922870082,0.035184505939807084,-0.6161695863472012,0.10115686549824554,-0.1630829504367542,0.23345196231636833,0
30,main,Oracle prospective estimator,0.6513540922870082,0.5576009079636448,-0.09375318432336344,0.12030119110166897,0.32181057340437363,0.7933912425229159,1
31,main,Structured EHR estimator,0.6409958339755956,1.478641621077118,0.8376457871015225,0.1369687061415094,1.2101829570397595,1.7471002851144766,0
31,main,Naive AI estimator,0.6409958339755956,0.0033745419322186356,-0.6376212920433769,0.10278141673868929,-0.19807703487561237,0.20482611874004966,0
31,main,ISE causal estimator,0.6409958339755956,0.5968330757134357,-0.044162758262159874,0.1090916455010956,0.3830134505312883,0.8106527008955831,1
31,main,Design erasure estimator,0.6409958339755956,0.871167387437758,0.23017155346216245,0.12424835233933414,0.6276406168526631,1.1146941580228529,1
31,main,Post index leakage estimator,0.6409958339755956,0.060142407686779926,-0.5808534262888156,0.1101682872244383,-0.15578743527311914,0.276072250646679,0
31,main,Oracle prospective estimator,0.6409958339755956,0.5862727129086309,-0.05472312106696464,0.10923201972579319,0.37217795424607625,0.8003674715711856,1
32,main,Structured EHR estimator,0.6464839097033984,1.0672491335304317,0.4207652238270333,0.14128098202183403,0.7903384087676371,1.3441598582932264,0
32,main,Naive AI estimator,0.6464839097033984,-0.05649287582396883,-0.7029767855273672,0.08647329390654071,-0.22598053188078862,0.11299478023285095,0
32,main,ISE causal estimator,0.6464839097033984,0.4086194215421184,-0.23786448816128003,0.1155291955715082,0.18218219822196233,0.6350566448622744,0
32,main,Design erasure estimator,0.6464839097033984,0.8960820032901752,0.24959809358677676,0.13007202763997266,0.6411408291158287,1.1510231774645217,1
32,main,Post index leakage estimator,0.6464839097033984,-0.04915899097582234,-0.6956429006792207,0.08746887147284504,-0.22059797906259865,0.12227999711095396,0
32,main,Oracle prospective estimator,0.6464839097033984,0.42220452530233343,-0.22427938440106499,0.11309065593488196,0.20054683966996478,0.6438622109347021,0
33,main,Structured EHR estimator,0.6547133402116082,1.7528203219646055,1.0981069817529971,0.15546566005069404,1.4481076282652452,2.057533015663966,0
33,main,Naive AI estimator,0.6547133402116082,0.2413248349951015,-0.4133885052165067,0.1197453458051984,0.00662395721691264,0.4760257127732903,0
33,main,ISE causal estimator,0.6547133402116082,0.9176999282406354,0.2629865880290272,0.13401837129837804,0.6550239204958144,1.1803759359854564,0
33,main,Design erasure estimator,0.6547133402116082,1.3432837721446402,0.688570431933032,0.15031363670877684,1.0486690441954376,1.6378985000938429,0
33,main,Post index leakage estimator,0.6547133402116082,0.2518342564441101,-0.4028790837674981,0.12407302867369928,0.008651120243659521,0.4950173926445607,0
33,main,Oracle prospective estimator,0.6547133402116082,0.9066711222351588,0.25195778202355057,0.1330345897590247,0.6459233263074704,1.1674189181628472,1
